      9215.00  6.71077e-19  4.34131e-19  6.38606e-22      0.00000
      9239.00  2.79483e-19  4.27921e-19  6.83638e-22      0.00000
      9263.00 -3.87079e-19  4.19065e-19  7.36136e-22     -0.00000
      9287.00 -7.16461e-19  4.18146e-19  7.89046e-22     -0.00000
      9311.00 -3.60080e-19  4.23902e-19  8.46750e-22     -0.00000
      9335.00  1.52855e-19  4.13444e-19  8.93699e-22      0.00000
      9359.00 -4.10468e-19  4.07948e-19  9.44473e-22     -0.00000
      9383.00 -9.54020e-19  4.07940e-19  9.96664e-22     -0.00000
      9407.00  7.56826e-20  4.11711e-19  1.04805e-21      0.00000
      9431.00  6.24319e-19  4.83718e-19  1.30837e-21      0.00000
      9455.00 -2.21242e-19  4.24201e-19  1.24645e-21     -0.00000
      9479.00 -2.04044e-19  3.85109e-19  1.17998e-21     -0.00000
      9503.00 -6.17423e-20  4.33389e-19  1.39857e-21     -0.00000
      9527.00  1.12239e-19  4.51953e-19  1.60045e-21      0.00000
      9551.00  5.39287e-19  4.25113e-19  1.48248e-21      0.00000
      9575.00  4.32275e-19  3.70221e-19  1.31620e-21      0.00000
      9599.00  4.23267e-21  3.67213e-19  1.34573e-21      0.00000
      9623.00 -2.98356e-19  3.61375e-19  1.37480e-21     -0.00000
      9647.00 -1.06553e-19  3.58421e-19  1.40240e-21     -0.00000
      9671.00  8.39842e-20  3.56374e-19  1.42860e-21      0.00000
      9695.00 -6.40543e-20  3.53165e-19  1.45544e-21     -0.00000
      9719.00  4.30269e-20  3.49773e-19  1.46791e-21      0.00000
      9743.00 -3.98221e-20  3.46765e-19  1.47063e-21     -0.00000
      9767.00  3.91360e-19  3.45198e-19  1.47622e-21      0.00000
      9791.00  2.95936e-19  3.41287e-19  1.48213e-21      0.00000
      9815.00 -2.30884e-19  3.39690e-19  1.48868e-21     -0.00000
      9839.00 -5.55641e-19  3.40866e-19  1.49372e-21     -0.00000
      9863.00 -1.70636e-19  3.44810e-19  1.49467e-21     -0.00000
      9887.00 -1.77543e-19  3.41102e-19  1.49052e-21     -0.00000
      9911.00  1.77713e-19  3.40157e-19  1.48147e-21      0.00000
      9935.00  4.86175e-19  3.37310e-19  1.46752e-21      0.00000
      9959.00 -1.72337e-19  3.56816e-19  1.54382e-21     -0.00000
      9983.00 -1.10384e-19  4.32939e-19  1.92390e-21     -0.00000
      10007.0 -4.70105e-20  3.21237e-19  1.39735e-21     -0.00000
      10031.0  1.01365e-19  3.17151e-19  1.37065e-21      0.00000
      10055.0  7.06257e-19  3.14462e-19  1.34554e-21      0.00000
      10079.0  1.78727e-19  3.12044e-19  1.32037e-21      0.00000
      10103.0  5.71794e-19  3.14267e-19  1.28266e-21      0.00000
      10127.0 -4.13098e-21  3.12857e-19  1.21337e-21     -0.00000
      10151.0 -1.91208e-19  3.12147e-19  1.10076e-21     -0.00000
      10175.0 -8.55196e-20  3.09260e-19  9.48858e-22     -0.00000
      10199.0 -5.28866e-19  3.05221e-19  7.75720e-22     -0.00000
      10223.0 -1.72971e-19  3.01202e-19  6.05803e-22     -0.00000
      10247.0  1.23880e-19  3.00943e-19  4.60679e-22      0.00000
      10271.0  4.23077e-19  2.95189e-19  3.49920e-22      0.00000
      10295.0  2.97279e-19  2.93603e-19  2.68409e-22      0.00000
      10319.0  3.65995e-19  2.90385e-19  2.04265e-22      0.00000
      10343.0  2.89062e-19  2.90868e-19  1.50119e-22      0.00000
      10367.0 -2.77948e-19  2.87296e-19  1.02836e-22     -0.00000
      10391.0  2.16932e-19  2.84402e-19  6.73382e-23      0.00000
      10415.0  3.40599e-19  2.92175e-19  4.35123e-23      0.00000
      10439.0 -5.14788e-19  2.95139e-19  2.85253e-23     -0.00000
      10463.0 -4.79147e-20  3.12830e-19  1.67181e-23     -0.00000
      10487.0  4.97373e-20  3.24183e-19  8.45002e-24      0.00000
      10511.0  1.41420e-19  2.96836e-19  7.58976e-24      0.00000
      10535.0 -7.41930e-20  2.90528e-19  4.97013e-24     -0.00000
      10559.0  3.55264e-19  2.84618e-19  3.99027e-24      0.00000
      10583.0  3.13405e-19  3.42102e-19  4.62918e-24      0.00000
      10607.0  1.40648e-19  3.04527e-19  3.80199e-24      0.00000
      10631.0 -1.87686e-19  2.80418e-19  2.92116e-24     -0.00000
      10655.0 -1.03079e-19  2.78267e-19  2.21184e-24     -0.00000
      10679.0 -1.48940e-20  2.74709e-19  1.60730e-24     -0.00000
      10703.0 -6.88887e-20  2.74827e-19  1.06669e-24     -0.00000
      10727.0  9.49045e-20  2.73532e-19  7.69592e-25      0.00000
      10751.0  4.59150e-19  2.72677e-19  5.12516e-25      0.00000
      10775.0  2.65161e-19  2.81229e-19  2.86460e-25      0.00000
      10799.0  8.98072e-20  2.81049e-19  1.12304e-25      0.00000
      10823.0  2.38531e-19  2.69026e-19  1.89593e-25      0.00000
      10847.0  3.03630e-19  2.68807e-19  1.06287e-25      0.00000
      10871.0  1.09898e-19  2.66701e-19  3.42973e-26      0.00000
      10895.0 -5.81465e-20  2.65237e-19  4.68866e-27     -0.00000
      10919.0  1.81166e-19  2.69599e-19  2.60460e-28      0.00000
      10943.0 -1.46682e-20  2.67525e-19  1.40590e-30     -0.00000
      10967.0 -1.76106e-19  2.63062e-19  8.38658e-33     -0.00000
      10991.0 -4.48314e-20  2.64550e-19  1.52518e-35     -0.00000
      11015.0  2.22140e-19  2.64417e-19  9.21203e-39      0.00000
      11039.0  1.26498e-19  2.64448e-19  8.54792e-44      0.00000
      11063.0 -1.61843e-19  2.64046e-19  6.53005e-43     -0.00000
      11087.0 -1.69745e-19  2.63246e-19  4.20390e-45     -0.00000
      11111.0  5.19472e-19  2.61472e-19      0.00000      0.00000
      11135.0  2.33378e-19  2.64662e-19      0.00000      0.00000
      11159.0  6.95497e-20  2.63187e-19      0.00000      0.00000
      11183.0  4.09464e-20  2.62329e-19      0.00000      0.00000
      11207.0  2.26779e-19  2.63355e-19      0.00000      0.00000
      11231.0  2.48325e-19  2.62937e-19      0.00000      0.00000
      11255.0  2.78405e-19  2.66548e-19      0.00000      0.00000
      11279.0  6.13425e-19  2.65217e-19      0.00000      0.00000
      11303.0 -8.36093e-20  2.63476e-19      0.00000     -0.00000
      11327.0  1.53715e-19  2.63219e-19      0.00000      0.00000
      11351.0 -3.70408e-19  2.72548e-19      0.00000     -0.00000
      11375.0  3.10076e-19  2.84771e-19      0.00000      0.00000
      11399.0  3.40935e-19  3.14683e-19      0.00000      0.00000
      11423.0 -6.66438e-20  3.62597e-19      0.00000     -0.00000
      11447.0  7.59073e-19  4.37449e-19      0.00000      0.00000
      11471.0 -5.53531e-19  5.38413e-19      0.00000     -0.00000
      11495.0 -1.08556e-18  6.92653e-19      0.00000     -0.00000
      11519.0 -8.44705e-19  8.51857e-19      0.00000     -0.00000
      11543.0 -2.40418e-18  1.09657e-18      0.00000     -0.00000
      11567.0 -5.46006e-18  1.41894e-18      0.00000     -0.00000
      11591.0 -4.24955e-18  1.88102e-18      0.00000     -0.00000
      11615.0 -4.00301e-18  2.62593e-18      0.00000     -0.00000
      11639.0 -1.35770e-17  5.20728e-18      0.00000     -0.00000
      11663.0 -9.09718e-18  6.02656e-18      0.00000     -0.00000
      11687.0 -1.60185e-17  8.48037e-18      0.00000     -0.00000
      11711.0 -2.65765e-17  1.30050e-17      0.00000     -0.00000
      11735.0 -3.41357e-17  2.05762e-17      0.00000     -0.00000
      11759.0 -2.05473e-17  3.20541e-17      0.00000     -0.00000
      11783.0  7.18191e-19  4.41515e-17      0.00000      0.00000
      11807.0  1.55989e-17  5.21224e-17      0.00000      0.00000
      11831.0 -5.27400e-17  5.51342e-17      0.00000     -0.00000
      11855.0  2.21502e-18  5.86511e-17      0.00000      0.00000
      11879.0 -8.11876e-17  7.40503e-17      0.00000     -0.00000
      11903.0 -1.63540e-16  1.03271e-16      0.00000     -0.00000
      11927.0 -2.26438e-16  1.40040e-16      0.00000     -0.00000
      11951.0 -2.62617e-16  1.82985e-16      0.00000     -0.00000
      11975.0 -4.45042e-16  2.62963e-16      0.00000     -0.00000
      11999.0 -5.55480e-16  3.49370e-16      0.00000     -0.00000
      12023.0 -4.55051e-16  4.12524e-16      0.00000     -0.00000
      12047.0 -4.42048e-16  4.94693e-16      0.00000     -0.00000
      12071.0 -4.21963e-16  6.96558e-16      0.00000     -0.00000
      12095.0 -5.00399e-16  1.34514e-15      0.00000     -0.00000
      12119.0 -4.06975e-15  4.90709e-15      0.00000     -0.00000
      12143.0 -3.51587e-14  3.31959e-14      0.00000     -0.00000
      12167.0 -5.69774e-13  4.52056e-13      0.00000     -0.00000
      12191.0 -1.21750e-11  1.08099e-11      0.00000     -0.00000
      12215.0  -0.00168914   0.00314762      0.00000     -0.00000
      12239.0  -0.00400821   0.00386813      0.00000     -0.00000
      12263.0  -0.00271520   0.00420652      0.00000     -0.00000
      12287.0  0.000948003   0.00594220      0.00000      0.00000
      12311.0  -0.00283963   0.00901069      0.00000     -0.00000
      12335.0          NaN          NaN      0.00000          NaN
      12359.0          NaN          NaN      0.00000          NaN
      12383.0          NaN          NaN      0.00000          NaN
